num,id,title,first_artist,all_artists,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
3,6wDKGtbPpF9xPMRv7bswQN,Dead Sea,The Lumineers,['The Lumineers'],0.713,0.319,0,-11.099,1,0.81,5.71e-06,0.142,0.472,94.043,247933,4,0
4,0HRshWRNAwQBROvxXqG3i9,Skinny Love,Birdy,['Birdy'],0.379,0.29,4,-8.485,1,0.952,0.00106,0.118,0.169,166.467,201080,4,61
5,0EMmVUYs9ZZRHtlADB88uz,Come On Eileen,Dexys Midnight Runners,['Dexys Midnight Runners'],0.45,0.658,2,-7.064,1,0.648,3.14e-06,0.264,0.781,106.799,287307,4,1
6,6ZapsNk1ZpaebNXAIohP9R,Home,Edward Sharpe & The Magnetic Zeros,['Edward Sharpe & The Magnetic Zeros'],0.542,0.589,2,-6.623,1,0.292,0.000522,0.177,0.137,111.665,303200,4,0
7,2ex0FIifaRjxnIw0JdR4l5,Babel,Mumford & Sons,['Mumford & Sons'],0.389,0.808,2,-6.642,1,0.025,0.000311,0.0857,0.614,81.42,207840,4,0
8,60ZGteAEtPCnGE6zevgUcd,Mountain Sound,Of Monsters and Men,['Of Monsters and Men'],0.379,0.879,1,-4.336,0,0.0421,0.00449,0.146,0.37,102.021,211453,4,62
9,5OiaAaIMYlCZONyDBxqk4G,First Day Of My Life,Bright Eyes,['Bright Eyes'],0.468,0.201,4,-17.024,1,0.915,8.28e-05,0.0952,0.383,94.422,188800,4,69
10,1qHaLcG3LOeh6ZB8vii5ZZ,Just Give Me a Reason,P!nk,"['P!nk', 'Nate Ruess']",0.778,0.547,2,-7.273,1,0.346,0.000302,0.132,0.441,95.002,242733,4,0
11,4nOi8Y22QaxmAEkIrpb5Fv,Stubborn Love,The Lumineers,['The Lumineers'],0.598,0.56,0,-11.679,1,0.607,0.0432,0.196,0.221,115.01,279000,4,0
12,4Sfa7hdVkqlM8UW5LsSY3F,Take a Walk,Passion Pit,['Passion Pit'],0.566,0.755,11,-5.526,1,0.0338,0.0,0.315,0.445,101.006,264493,4,71
13,2oGtIqSqW7lEPKn5lIIQeS,Lakehouse,Of Monsters and Men,['Of Monsters and Men'],0.434,0.507,7,-6.627,1,0.0098,0.023,0.0963,0.15,110.066,275187,4,44
14,7FDHI71Z3IInsEKuUn7Df8,Video Games - Remastered 2012,Lana Del Rey,['Lana Del Rey'],0.39,0.255,6,-9.676,0,0.806,1.14e-06,0.0887,0.179,122.056,281947,4,56
15,2Ow4Pmi0VOOLvbmJ8V70qo,How to Be a Heartbreaker,MARINA,['MARINA'],0.69,0.897,11,-4.696,0,0.0142,0.0,0.108,0.849,140.05,221493,4,69
16,3zdI8HDPKoMsCRkmpQTblk,San Francisco,The Mowgli's,"[""The Mowgli's""]",0.363,0.893,11,-4.81,1,0.0131,0.0,0.0825,0.37,93.041,172893,4,37
17,6F5hPnwW7de7IcAuU7wYZr,I'm Not Gonna Teach Your Boyfriend How To Dance With You,Black Kids,['Black Kids'],0.426,0.903,0,-5.68,1,1.36e-05,0.0,0.366,0.764,125.289,222613,4,0
18,6CQaVuICm1WVXyy3SZ5jEI,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",Amy Winehouse,['Amy Winehouse'],0.757,0.367,5,-5.759,0,0.736,0.0,0.157,0.681,96.008,233733,4,53
19,5tFMuAw6X2R4NLx97g7n9q,Primadonna,MARINA,['MARINA'],0.66,0.689,4,-2.671,0,0.0884,0.0,0.0922,0.427,127.98,221075,4,64
20,1EXAqr4fceDPYlL6XeMi2g,Rehab,Amy Winehouse,['Amy Winehouse'],0.439,0.874,0,-3.052,1,0.0489,1.91e-06,0.426,0.739,71.881,213760,4,30
21,3dOAXUx7I1qnzWzxdnsyB8,Lonely Boy,The Black Keys,['The Black Keys'],0.356,0.872,2,-7.837,1,0.00417,0.00975,0.0997,0.607,166.3,193653,4,59
22,1YkV2y6QU4zya9sonV0m8R,Back To Black,Amy Winehouse,['Amy Winehouse'],0.289,0.731,10,-3.454,1,0.142,1.82e-05,0.0662,0.321,60.696,240440,4,33
23,15xyQQhsJfqUT1OVWmAKSN,I Always Knew,The Vaccines,['The Vaccines'],0.392,0.873,2,-2.532,1,0.00012,0.000361,0.313,0.395,150.072,214347,4,0
24,2S8RjXFOOFWGbAaNKw7Nti,I Know You Care,Ellie Goulding,['Ellie Goulding'],0.415,0.273,9,-12.288,1,0.966,0.0,0.123,0.26,103.706,206171,1,39
25,3WSK6KTbBoT9dSrzuFaZAI,Pearly-dewdrops’ Drops,Cocteau Twins,['Cocteau Twins'],0.394,0.693,7,-10.149,1,0.000126,0.137,0.548,0.518,179.261,251600,3,0
26,1VdZ0vKfR5jneCmWIUAMxK,The A Team,Ed Sheeran,['Ed Sheeran'],0.642,0.289,9,-9.918,1,0.669,0.0,0.18,0.407,84.996,258373,4,76
27,4YkmvF9kPRR0HOOK5XUxjZ,The Cave,Mumford & Sons,['Mumford & Sons'],0.593,0.507,4,-9.463,1,0.0467,0.000101,0.0964,0.344,141.978,215627,4,0
28,5j6ZZwA9BnxZi5Bk0Ng4jB,Heroes - 1999 Remaster,David Bowie,['David Bowie'],0.478,0.774,7,-6.977,1,0.000265,0.585,0.191,0.429,112.577,370373,4,0
29,77GZxme1GMNbbooEH8nHNX,Post Break-Up Sex,The Vaccines,['The Vaccines'],0.402,0.902,5,-4.115,1,7.32e-05,0.00465,0.261,0.569,136.883,174453,4,0
30,2xC8hhXv0bs9idCEQLs6Un,Sinking Man - The Walking Dead Soundtrack,Of Monsters and Men,['Of Monsters and Men'],0.678,0.0688,3,-18.077,1,0.905,3.87e-05,0.0794,0.333,95.985,166560,3,50
31,11bD1JtSjlIgKgZG2134DZ,Chasing Cars,Snow Patrol,['Snow Patrol'],0.563,0.592,9,-4.571,1,0.209,5.08e-05,0.132,0.136,104.016,267933,4,78
32,11GbrQAPK7lAFi0iBsJZrt,Sigh No More,Mumford & Sons,['Mumford & Sons'],0.397,0.328,0,-10.088,1,0.0262,0.000147,0.295,0.188,72.891,207893,4,0
33,1YER6GeCM2IBftKjbxAe1U,Little Lion Man,Mumford & Sons,['Mumford & Sons'],0.522,0.486,5,-8.05,1,0.0271,1.72e-05,0.0901,0.481,138.651,245173,4,0
34,2bbhyUWJ5VjdfI3P4PRLu2,Samson,Regina Spektor,['Regina Spektor'],0.49,0.193,11,-9.544,1,0.862,9.74e-06,0.113,0.184,89.154,189507,4,50
35,0VVNXqaDwfHngG2gXaOtlI,Oh No!,MARINA,['MARINA'],0.776,0.9,0,-3.97,1,0.058,0.0,0.256,0.963,127.051,180467,4,61
36,4DJLcyfnyEGlUejAEAX4az,1983,Neon Trees,['Neon Trees'],0.463,0.981,10,-3.922,1,7.37e-05,0.0,0.102,0.703,153.048,222560,4,52
37,437h9GRi70A1BzMzh4cyra,From Finner,Of Monsters and Men,['Of Monsters and Men'],0.375,0.657,8,-6.661,0,0.0161,0.00115,0.13,0.182,96.041,223440,3,42
38,2OtzQ5f0zk0hHRaR0tMaBY,Love Love Love,Of Monsters and Men,['Of Monsters and Men'],0.327,0.146,7,-18.858,1,0.895,0.00512,0.0714,0.236,82.892,241667,4,0
39,1cfT3LISnac4AgxmaxbZVe,Beginnings,Capital Cities,['Capital Cities'],0.493,0.767,5,-7.144,1,0.183,1.37e-06,0.112,0.554,121.963,149428,4,35
40,1ZURRCb1lFN3fbFHXHHhUV,Yellow Light,Of Monsters and Men,['Of Monsters and Men'],0.381,0.419,2,-10.979,1,0.305,0.00133,0.378,0.0623,101.029,292627,4,42
41,4PMvRfhHAx5j6Bb3XsFLoq,Lua,Bright Eyes,['Bright Eyes'],0.603,0.124,2,-18.301,1,0.802,3e-05,0.0565,0.317,104.902,271667,3,59
42,6588w3GdDxmdtLMLuwf1tO,At The Bottom Of Everything,Bright Eyes,['Bright Eyes'],0.495,0.46,0,-11.221,1,0.664,0.0,0.325,0.822,107.326,274000,4,48
43,3AYZwgbpVWBjrWuIPortPb,The Girl,City and Colour,['City and Colour'],0.499,0.159,9,-16.154,1,0.936,0.000565,0.118,0.303,77.691,147680,4,0
44,5A1u2GMvgMOMECWuYRBNc1,Be the Song,Foy Vance,['Foy Vance'],0.498,0.308,7,-17.203,1,0.813,0.718,0.105,0.117,106.155,393493,4,0
45,4CwpP3vWh0f5VsEmvdOWib,Runaway,The National,['The National'],0.583,0.441,4,-10.321,1,0.869,0.557,0.117,0.349,135.037,333787,3,3
46,3y4Uza6K58JXQ7RYya8ZI5,Shelter from the Storm,Bob Dylan,['Bob Dylan'],0.486,0.241,4,-17.337,1,0.413,3.51e-05,0.0928,0.614,106.574,301133,4,62
47,5ESovjf8cOPtYanYJ26gKy,Patience,Guns N' Roses,"[""Guns N' Roses""]",0.453,0.253,6,-14.44,1,0.705,0.000308,0.0892,0.344,120.415,356093,4,0
48,6gf7WF9nXNON9HdNtrdEDq,I Should Live in Salt,The National,['The National'],0.519,0.618,5,-7.103,1,0.188,7.34e-06,0.106,0.139,134.036,248044,4,7
49,6iWwfN1euztxZi1OK38HbU,"Flightless Bird, American Mouth",Iron & Wine,['Iron & Wine'],0.359,0.391,3,-8.034,1,0.795,0.0708,0.163,0.19,154.66,242226,3,0
50,0MOzmbwL6Aad4jIOJomWVm,Towers,Bon Iver,['Bon Iver'],0.38,0.329,9,-12.446,1,0.946,0.688,0.276,0.149,91.43,188040,4,0
51,1tlXPa2eOmj64as5cTLDFY,Blood Bank,Bon Iver,['Bon Iver'],0.489,0.369,7,-11.99,1,0.963,0.0238,0.116,0.218,116.823,285160,4,0
52,0293bTPojlkLvyr8ojc74y,You Make My Dreams,Daryl Hall & John Oates,['Daryl Hall & John Oates'],0.752,0.694,5,-5.385,1,0.312,0.0348,0.0577,0.869,167.263,191480,4,0
53,2MVwrvjmcdt4MsYYLCYMt8,Tighten Up,The Black Keys,['The Black Keys'],0.504,0.705,6,-6.179,0,0.00121,4.12e-06,0.453,0.567,108.965,211080,4,65
54,3e0yTP5trHBBVvV32jwXqF,Anna Sun,WALK THE MOON,['WALK THE MOON'],0.472,0.844,10,-6.578,1,0.00173,0.0,0.24,0.34,140.034,321280,4,65
55,5mb6SzBnxv1ywFSH9V3uxd,Delicate,Damien Rice,['Damien Rice'],0.34,0.144,5,-14.502,1,0.684,0.00112,0.101,0.147,81.179,312067,4,50
56,1WHbc1hBLAcrCqi1gKnbeH,For Emma,Bon Iver,['Bon Iver'],0.668,0.61,0,-11.194,1,0.465,0.145,0.42,0.589,110.665,220720,4,0
57,5bGd0OxvxZSATIf2eEkmTD,Holocene,Bon Iver,['Bon Iver'],0.381,0.306,1,-14.489,1,0.943,0.323,0.125,0.156,147.87,336613,4,0
58,2wHxHqgVb3AmaDJjzlZu5b,Blackbird - Live / Remastered,Paul McCartney,"['Paul McCartney', 'Wings']",0.578,0.306,5,-15.654,1,0.869,3.66e-05,0.887,0.464,88.132,147413,4,0
59,2nPUkZzM3cHNmXhzk5SOC4,Shake It Out - Acoustic,Florence + The Machine,['Florence + The Machine'],0.581,0.34,5,-7.495,1,0.638,0.0,0.0922,0.344,104.769,252507,4,39
60,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,Queen,['Queen'],0.563,0.865,5,-5.277,1,0.0472,0.000191,0.77,0.601,156.271,209413,4,73
61,1EWMC52f81plzO8HIHlO8q,"Dog Days Are Over - MTV Unplugged, 2012",Florence + The Machine,['Florence + The Machine'],0.295,0.523,9,-6.63,0,0.644,0.0,0.692,0.264,149.622,275320,4,44
62,1Y5wYXgX9dHwSKZdQNHEhV,The Gambler,fun.,['fun.'],0.612,0.297,10,-7.571,1,0.941,1.45e-06,0.109,0.46,99.937,251267,4,49
63,5KXQ15NLzgDKTWE8Cu18NJ,Take Your Time - Acoustic,fun.,['fun.'],0.606,0.273,2,-12.36,1,0.854,0.0152,0.1,0.282,96.958,237000,4,31
64,34d5K6dAC2f5AnAT0vTbZF,A Pound of Flesh,Radical Face,['Radical Face'],0.362,0.505,11,-11.076,1,0.252,0.266,0.119,0.373,166.421,214800,3,0
65,2dTItVx5xmi4o9cIgLgbVi,You Will. You? Will. You? Will. You? Will.,Bright Eyes,['Bright Eyes'],0.326,0.353,4,-10.192,1,0.697,5.59e-06,0.0769,0.341,140.884,205227,4,32
66,558BHSecDFS85E2L2aKzP8,Land Locked Blues,Bright Eyes,['Bright Eyes'],0.479,0.259,3,-11.928,1,0.831,0.0,0.142,0.338,137.911,347733,3,45
67,2lwwrWVKdf3LR9lbbhnr6R,Float On,Modest Mouse,['Modest Mouse'],0.649,0.888,6,-4.807,1,0.013,2.23e-06,0.0888,0.553,100.975,208467,4,71
68,7C4LTWRsikDhkxXrgc29q0,Poison Oak,Bright Eyes,['Bright Eyes'],0.399,0.185,9,-11.373,1,0.153,0.0104,0.166,0.198,96.376,279867,4,43
69,3wj2b82UWaV47L5zQsD90k,Harlem,New Politics,['New Politics'],0.609,0.948,6,-3.721,1,0.00199,0.000571,0.318,0.569,133.964,164133,4,18
70,3vYVXHvrGCLOqxTfB1y1tl,Re: Stacks,Bon Iver,['Bon Iver'],0.68,0.0806,2,-22.904,1,0.979,0.354,0.124,0.279,125.1,401413,4,0
71,4XlDeNWGcZQgMEWDB6Vc7b,Youth,Daughter,['Daughter'],0.588,0.477,9,-12.71,0,0.61,0.00188,0.122,0.488,150.396,251627,4,0
72,6i4T7CZeZKaBPor8EMCv8P,Yamaha,Delta Spirit,['Delta Spirit'],0.437,0.499,1,-8.998,1,0.319,0.854,0.0989,0.0555,120.067,264187,4,42
73,6EIVLz5xM1xE29r0OmIkWt,Falling Slowly,Glen Hansard,"['Glen Hansard', 'Markéta Irglová']",0.34,0.209,0,-11.869,1,0.679,0.000443,0.101,0.151,137.042,244133,4,65
74,1595LW73XBxkRk2ciQOHfr,A-Punk,Vampire Weekend,['Vampire Weekend'],0.548,0.816,2,-4.478,1,0.0104,0.0543,0.152,0.857,174.993,137760,4,16
75,104pmtTQOlmW8Zt2BipGKH,Diane Young,Vampire Weekend,['Vampire Weekend'],0.419,0.803,11,-5.498,1,0.032,3.7e-05,0.206,0.764,86.958,160067,4,7
76,3ItzRpwvKtkDSNdRSjXu7Z,Chelsea Dagger,The Fratellis,['The Fratellis'],0.512,0.817,7,-3.154,1,0.0505,0.0,0.0775,0.552,154.607,215173,4,60
77,5pe06L234At8UbvdKLJldT,Tire Swing,Kimya Dawson,['Kimya Dawson'],0.511,0.207,5,-13.836,1,0.791,2.13e-05,0.124,0.35,166.327,187413,3,0
78,6uNP8aOZphmhsYlOwRhNh1,Somewhere Only We Know,Keane,['Keane'],0.457,0.644,9,-5.317,1,0.0794,1.1e-06,0.0796,0.381,172.232,238787,4,43
79,4HRa9ZWcmZ8JD7UySPu0wT,Don't Stop (Color on the Walls),Foster The People,['Foster The People'],0.611,0.948,1,-3.751,0,0.00183,0.0995,0.0969,0.79,133.004,174920,4,64
80,6zOcJQreuf9EEbuuxT8aHN,"Please, Please, Please, Let Me Get What I Want",The Smiths,['The Smiths'],0.431,0.385,2,-10.901,1,0.541,0.0,0.335,0.466,94.261,111573,3,0
81,2pfPWEKNz092fjbiyQakhZ,Love Don't Live Here Anymore,City and Colour,['City and Colour'],0.63,0.356,8,-3.943,1,0.801,9.31e-06,0.119,0.155,123.274,235067,4,0
82,3ZkhugtPtVE7tYaZ0zjXsS,Anne With An E,The Pains Of Being Pure At Heart,['The Pains Of Being Pure At Heart'],0.464,0.679,2,-6.259,1,2.46e-06,0.929,0.148,0.454,119.995,247773,4,0
83,3o4MS3HBDXKLLXoTa19jdX,Kiss With A Fist,Florence + The Machine,['Florence + The Machine'],0.367,0.802,2,-5.325,1,0.00254,0.00018,0.0654,0.631,107.13,124240,4,0
84,6u0x5ad9ewHvs3z6u9Oe3c,Under Cover of Darkness,The Strokes,['The Strokes'],0.35,0.775,11,-3.364,1,0.00433,0.283,0.0676,0.588,199.866,235547,4,67
85,0fPf9CDFzVnHpcfld5XVtO,You've Got The Love,Florence + The Machine,['Florence + The Machine'],0.571,0.708,6,-4.74,1,0.00407,0.0,0.125,0.398,109.899,168667,4,62
86,7hm4HTk9encxT0LYC0J6oI,Someday,The Strokes,['The Strokes'],0.539,0.521,9,-7.46,1,0.00425,0.0,0.367,0.679,106.035,183440,4,65
87,6THqWFqcUAAB7At66622Wr,Ask Me Anything,The Strokes,['The Strokes'],0.376,0.31,8,-9.79,1,0.55,0.841,0.147,0.461,131.566,189973,4,45
88,4NrWKEJh1rG9JqOgg9BjFP,"Nocturne for Piano, No. 8 in D flat Major, Op. 27,2",Frédéric Chopin,['Frédéric Chopin'],0.278,0.0237,1,-29.515,1,0.994,0.936,0.0848,0.0707,71.772,333578,5,0
89,6pLhhL7EzoVWoyvyTBjqP6,Round And Round,Imagine Dragons,['Imagine Dragons'],0.455,0.858,0,-4.221,0,0.00262,0.0,0.201,0.479,141.957,196933,4,46
90,7e8utCy2JlSB8dRHKi49xM,Fluorescent Adolescent,Arctic Monkeys,['Arctic Monkeys'],0.646,0.813,6,-5.29,0,0.00178,2.26e-05,0.144,0.821,112.115,173493,4,69
91,2Ml0l8YWJLQhPrRDLpQaDM,Oxford Comma,Vampire Weekend,['Vampire Weekend'],0.694,0.711,0,-4.237,1,0.114,0.00124,0.0433,0.974,119.516,195733,4,9
92,6DuSpqkuzx29ScQF6vzlvF,Ill Be Seeing You,Billie Holiday,['Billie Holiday'],0.36,0.0199,5,-19.929,0,0.992,0.837,0.127,0.189,87.895,217347,3,0
93,4DJLcyfnyEGlUejAEAX4az,1983,Neon Trees,['Neon Trees'],0.463,0.981,10,-3.922,1,7.37e-05,0.0,0.102,0.703,153.048,222560,4,52
94,2EfZVAmlo67ydkGe1NwpDw,Landfill,Daughter,['Daughter'],0.625,0.482,11,-7.926,0,0.77,0.0,0.106,0.397,125.979,263810,4,4
95,7kqKp7rpz35pIqNAhf3b3W,Medicine,Daughter,['Daughter'],0.243,0.318,3,-12.201,1,0.135,0.244,0.595,0.191,103.172,258986,4,0
96,40jiZBsr1W3SG15AGU9227,Small Hands,Keaton Henson,['Keaton Henson'],0.649,0.525,5,-7.551,0,0.912,0.000111,0.121,0.603,97.808,180693,4,51
97,0YAJcefABZHD0D3KcYpSdR,Royals,Lorde,['Lorde'],0.625,0.433,7,-9.552,1,0.0961,0.0,0.134,0.315,84.809,190185,4,0
98,15jRg8Ejs7X3JEHw38TSN3,Team,Lorde,['Lorde'],0.69,0.578,6,-7.436,1,0.167,0.0,0.305,0.416,99.961,193059,4,71
99,2GAIycsMaDVtMtdvxzR2xI,Bohemian Rhapsody - Remastered 2011,Queen,['Queen'],0.392,0.402,0,-9.961,0,0.288,0.0,0.243,0.228,143.883,354320,4,52
0,3Yvk0ZLxMlt6ioasvdN6vB,Lemon Boy,Cavetown,['Cavetown'],0.509,0.478,4,-10.051,1,0.185,1.4e-06,0.0891,0.323,139.926,272903,4,72
1,0awxPw2WkYJVzcSKWvJZAh,Flesh & Bone,Sammy Rae & The Friends,['Sammy Rae & The Friends'],0.631,0.534,2,-6.783,0,0.505,0.0,0.077,0.824,145.808,267677,4,45
2,1izZReWXhwrXeMjhlv1SnL,Never Be,5 Seconds of Summer,['5 Seconds of Summer'],0.589,0.83,6,-6.145,1,0.00629,0.0,0.123,0.513,145.03,188916,4,47
3,4FgBUh8huqyoADFZehpcA3,Hide and Seek,Catie Turner,['Catie Turner'],0.838,0.554,0,-6.985,0,0.605,0.0,0.0969,0.62,109.932,185715,4,43
4,5NvOZCjZaGGGL597exlQWv,Line Without a Hook,Ricky Montgomery,['Ricky Montgomery'],0.432,0.652,8,-4.969,1,0.262,0.0,0.258,0.507,190.028,249587,3,82
5,3Arv0bXiHn3xNxe5YbqQOr,Hit the Back,King Princess,['King Princess'],0.578,0.784,7,-5.38,1,0.106,0.00134,0.126,0.254,113.452,203827,4,55
6,770XFHZZQKGVaa8Gq8Ed45,untitled,mxmtoon,['mxmtoon'],0.675,0.345,0,-8.502,1,0.563,3.4e-06,0.0783,0.0989,119.861,182760,4,38
7,6NfZsnrGYkMSZhDBZfovNN,Voodoo Doll,5 Seconds of Summer,['5 Seconds of Summer'],0.469,0.977,2,-4.969,1,0.00987,0.0,0.351,0.332,144.167,197483,4,53
8,0qiNlQTetHl0Xw7Wjdx5Sj,Good Life,Sammy Rae & The Friends,['Sammy Rae & The Friends'],0.429,0.798,3,-5.361,0,0.537,0.0,0.0676,0.393,99.481,236000,4,48
9,5LrDcXQhNFLn0M3P4YMDzV,boys in bands,Silver Sphere,['Silver Sphere'],0.879,0.234,1,-8.608,1,0.012,0.0127,0.239,0.685,100.003,149080,4,41
10,1ZMiCix7XSAbfAJlEZWMCp,Falling,Harry Styles,['Harry Styles'],0.567,0.267,4,-6.502,1,0.839,1.46e-06,0.089,0.0592,110.011,240133,4,86
11,3LvJ7Dj8WsWu7RufNvbOYe,Lucky,Zeph,['Zeph'],0.653,0.267,0,-16.436,1,0.703,0.000374,0.109,0.417,95.058,192026,4,51
12,2frGeeWTDrZGQxw2t8bix8,Backseat Driver,Natalie Burdick,['Natalie Burdick'],0.557,0.448,6,-11.704,0,0.814,0.000292,0.116,0.446,120.038,206667,5,36
13,0MrshSNylL13OabK61ryy6,Born2Run,Penelope Scott,['Penelope Scott'],0.474,0.286,7,-14.441,1,0.923,7.52e-06,0.0771,0.739,108.514,154128,4,59
14,07c66SO9kYqa5GSmvLsQZy,Smoke Signals (feat. Tessa Violet),Cavetown,"['Cavetown', 'Tessa Violet']",0.573,0.16,8,-16.587,0,0.933,0.000111,0.109,0.246,104.708,208966,4,57
15,4WlniJBcz4hCj4pvHhlq6o,no other feeling,Egg,['Egg'],0.657,0.087,5,-18.834,1,0.985,3.54e-06,0.157,0.362,135.31,132213,4,43
16,7I1kle4TNmkfednJDKo8GR,If You Want To,beabadoobee,['beabadoobee'],0.666,0.527,9,-5.851,1,0.109,9.02e-05,0.132,0.37,115.979,223638,4,61
17,6KfoDhO4XUWSbnyKjNp9c4,Maniac,Conan Gray,['Conan Gray'],0.628,0.639,8,-5.46,1,0.00162,0.0,0.354,0.493,108.045,185773,4,84
18,0CZ8lquoTX2Dkg7Ak2inwA,1950,King Princess,['King Princess'],0.6,0.535,4,-7.043,1,0.648,4.7e-06,0.162,0.269,71.912,225133,4,77
19,1nug0kr1JoXo4X6c6iAUZ7,Living Room Floor,Sammy Rae & The Friends,['Sammy Rae & The Friends'],0.42,0.324,7,-11.829,1,0.908,0.000434,0.11,0.322,91.729,222865,4,37
20,3H0PBGC2QoeFFM30oR8VrQ,late nights,mxmtoon,['mxmtoon'],0.642,0.216,4,-10.131,1,0.842,2.15e-05,0.163,0.259,100.116,196280,4,40
21,7s8VgA8OjvwBUuigKzEGBx,This Is Home,Cavetown,['Cavetown'],0.811,0.266,7,-12.478,1,0.56,1.05e-06,0.0962,0.211,130.044,226073,4,76
22,04iBN2ttkQBfGLj6DYlhKF,Beside You,5 Seconds of Summer,['5 Seconds of Summer'],0.38,0.822,7,-5.095,1,0.00457,1.77e-05,0.109,0.558,153.115,220250,4,52
23,1K0Shi82LENoyXxAjJj8XG,Dreams,chloe moriondo,['chloe moriondo'],0.812,0.472,0,-9.649,1,0.468,3.75e-05,0.103,0.603,119.97,215844,4,57
24,6VCeywT4JeawuZOUkQ1okx,Pussy Is God,King Princess,['King Princess'],0.739,0.621,11,-6.929,0,0.049,0.00369,0.0718,0.462,85.969,205533,4,61
25,3btnA7GWKvQjFlfsrjuWk9,Jackie Onassis,Sammy Rae & The Friends,['Sammy Rae & The Friends'],0.477,0.556,1,-10.063,1,0.196,0.0,0.0885,0.541,104.721,293143,4,49
26,6A2itXgDf96XHp9qR6oyPN,Meteor Shower,Cavetown,['Cavetown'],0.512,0.488,5,-10.31,1,0.428,5.1e-05,0.109,0.141,170.017,265010,3,57
27,4mlQyPzxHEUq32S8Kax5aS,The Bluffs,Stella Smyth,['Stella Smyth'],0.601,0.264,4,-11.572,1,0.774,0.0,0.286,0.359,92.062,190761,4,33
28,1JCCdiru7fhstOIF4N7WJC,Amnesia,5 Seconds of Summer,['5 Seconds of Summer'],0.572,0.499,2,-5.237,1,0.0283,0.0,0.213,0.108,101.593,237248,4,68
29,6okfc9cxb2svHFgrqtFPG6,Trying,Cavetown,['Cavetown'],0.671,0.432,9,-13.083,1,0.269,5.02e-06,0.115,0.221,125.038,259793,4,54
30,2xCGBWfzTe8l2kvHpgvB6M,prom dress,mxmtoon,['mxmtoon'],0.56,0.674,10,-6.048,1,0.698,0.0,0.123,0.421,119.942,197933,4,75
31,4yc69QtlnLzjcYSMPOtrEo,Last Day On Earth,beabadoobee,['beabadoobee'],0.444,0.932,6,-3.634,1,0.00858,0.453,0.0511,0.896,99.999,222357,4,64
32,2mAy8zQhZJICLFUEVGQzbE,The Other Side,Conan Gray,['Conan Gray'],0.602,0.471,5,-10.045,1,0.515,3.29e-05,0.222,0.256,107.904,172933,4,62
33,5Lf3kYxjYsiYwoVNeSmKTi,Saw It Coming,Sammy Rae & The Friends,['Sammy Rae & The Friends'],0.762,0.47,7,-9.429,1,0.546,3.34e-06,0.456,0.524,106.097,219108,4,36
34,4wZylaFgBTGMf3E1xzU49Y,Social Casualty,5 Seconds of Summer,['5 Seconds of Summer'],0.518,0.918,2,-4.518,1,0.000344,0.0,0.312,0.411,169.884,188021,4,48
35,0z29wv0x2IXrpWxNgICET7,Why Am I Like This?,Orla Gartland,['Orla Gartland'],0.63,0.423,2,-7.705,1,0.507,2.24e-06,0.219,0.319,90.019,212713,4,46
36,61KpQadow081I2AsbeLcsb,deja vu,Olivia Rodrigo,['Olivia Rodrigo'],0.439,0.61,9,-7.236,1,0.593,1.07e-05,0.341,0.172,181.088,215508,4,93
37,3aNA7hXOVBEsb2BZR6e9AM,Kick It to Me - Single Version,Sammy Rae & The Friends,['Sammy Rae & The Friends'],0.69,0.711,2,-6.15,1,0.679,0.0,0.617,0.939,160.085,272400,4,40
38,7KVA9XflawdJaRBd1XYkJu,Hug All Ur Friends,Cavetown,['Cavetown'],0.621,0.177,7,-13.087,1,0.821,0.0,0.0709,0.0787,129.88,335102,3,62
39,27Y1N4Q4U3EfDU5Ubw8ws2,What They'll Say About Us,FINNEAS,['FINNEAS'],0.535,0.314,7,-12.823,0,0.895,0.00015,0.0874,0.0663,145.095,187601,4,69
40,6RhtrocZlbccSXo80rfAyN,Champagne Problems,Anna Vaus,['Anna Vaus'],0.656,0.424,2,-10.966,1,0.142,0.0,0.0762,0.364,93.942,165957,4,42
41,3CHwhGXeK1kCzxfbmoRK1d,18,5 Seconds of Summer,['5 Seconds of Summer'],0.458,0.958,2,-4.012,1,0.000325,0.000377,0.355,0.352,160.121,189009,4,51
42,1rRwwqteLePmi70PGaC8ah,Arms Tonite,Mother Mother,['Mother Mother'],0.687,0.646,4,-3.841,1,0.0973,0.000593,0.161,0.323,139.978,216667,4,77
43,1RujvyGPMWFGKAASzXmCpU,Cheap Queen,King Princess,['King Princess'],0.704,0.502,1,-6.272,1,0.743,2.44e-05,0.113,0.501,87.013,161947,4,54
44,4uNlSAX1lrHbLCSxx28UFt,Drive,Oh Wonder,['Oh Wonder'],0.653,0.45,9,-8.342,1,0.73,7.58e-06,0.0778,0.374,141.767,196467,4,15
45,2a3TuWJcF21zXHgPHNSdn9,16 /04 / 16 (Jack’s Song),Cavetown,['Cavetown'],0.602,0.361,7,-15.159,1,0.216,0.0,0.0853,0.183,134.94,258012,4,54
46,4SnsBNpFu6Ho9RejNMtdgs,Till Now,BANKS,['BANKS'],0.575,0.335,6,-5.202,1,0.19,0.0,0.12,0.504,115.513,156280,4,43
